Date,Close
2021-02-02,131.8556671142578
2021-02-03,130.83009338378906
2021-02-04,134.19996643066406
2021-02-05,133.78421020507812
2021-02-08,133.930908203125
2021-02-09,133.05047607421875
2021-02-10,132.44398498535156
2021-02-11,132.189697265625
2021-02-12,132.42445373535156
2021-02-16,130.29188537597656
2021-02-17,127.99299621582031
2021-02-18,126.88758850097656
2021-02-19,127.0440902709961
2021-02-22,123.25831604003906
2021-02-23,123.12137603759766
2021-02-24,122.62246704101562
2021-02-25,118.35733795166016
2021-02-26,118.6214599609375
2021-03-01,125.00938415527344
2021-03-02,122.39747619628906
2021-03-03,119.404052734375
2021-03-04,117.51605987548828
2021-03-05,118.77799224853516
2021-03-08,113.82808685302734
2021-03-09,118.45514678955078
2021-03-10,117.36930847167969
2021-03-11,119.30622100830078
2021-03-12,118.396484375
2021-03-15,121.29205322265625
2021-03-16,122.83767700195312
2021-03-17,122.04530334472656
2021-03-18,117.90734100341797
2021-03-19,117.37908935546875
2021-03-22,120.70511627197266
2021-03-23,119.87360382080078
2021-03-24,117.47691345214844
2021-03-25,117.96603393554688
2021-03-26,118.57255554199219
2021-03-29,118.7486343383789
2021-03-30,117.29104614257812
2021-03-31,119.49210357666016
2021-04-01,120.32360076904297
2021-04-05,123.1604995727539
2021-04-06,123.46375274658203
2021-04-07,125.11699676513672
2021-04-08,127.52342987060547
2021-04-09,130.10601806640625
2021-04-12,128.3843231201172
2021-04-13,131.5048828125
2021-04-14,129.15711975097656
2021-04-15,131.57337951660156
2021-04-16,131.24078369140625
2021-04-19,131.906005859375
2021-04-20,130.21363830566406
2021-04-21,130.5950927734375
2021-04-22,129.06907653808594
2021-04-23,131.3972930908203
2021-04-26,131.78857421875
2021-04-27,131.46575927734375
2021-04-28,130.6733856201172
2021-04-29,130.57554626464844
2021-04-30,128.59950256347656
2021-05-03,129.65602111816406
2021-05-04,125.06806182861328
2021-05-05,125.3126449584961
2021-05-06,126.91694641113281
2021-05-07,127.59307098388672
2021-05-10,124.30060577392578
2021-05-11,123.37950897216797
2021-05-12,120.3025894165039
2021-05-13,122.45838165283203
2021-05-14,124.8885498046875
2021-05-17,123.73226165771484
2021-05-18,122.34081268310547
2021-05-19,122.18402099609375
2021-05-20,124.75133514404297
2021-05-21,122.90912628173828
2021-05-24,124.54557037353516
2021-05-25,124.349609375
2021-05-26,124.30060577392578
2021-05-27,122.76216125488281
2021-05-28,122.10562896728516
2021-06-01,121.7822494506836
2021-06-02,122.54656982421875
2021-06-03,121.0571517944336
2021-06-04,123.35989379882812
2021-06-07,123.36969757080078
2021-06-08,124.19282531738281
2021-06-09,124.57498931884766
2021-06-10,123.57547760009766
2021-06-11,124.7905502319336
2021-06-14,127.85765075683594
2021-06-15,127.03453063964844
2021-06-16,127.53427124023438
2021-06-17,129.14129638671875
2021-06-18,127.83806610107422
2021-06-21,129.64109802246094
2021-06-22,131.28729248046875
2021-06-23,131.012939453125
2021-06-24,130.728759765625
2021-06-25,130.434814453125
2021-06-28,132.0712127685547
2021-06-29,133.59007263183594
2021-06-30,134.20742797851562
2021-07-01,134.5111846923828
2021-07-02,137.14715576171875
2021-07-06,139.16571044921875
2021-07-07,141.6644744873047
2021-07-08,140.3612060546875
2021-07-09,142.19358825683594
2021-07-12,141.59588623046875
2021-07-13,142.71295166015625
2021-07-14,146.15240478515625
2021-07-15,145.4958953857422
2021-07-16,143.44789123535156
2021-07-19,139.5870819091797
2021-07-20,143.2127227783203
2021-07-21,142.47779846191406
2021-07-22,143.84963989257812
2021-07-23,145.57427978515625
2021-07-26,145.9956512451172
2021-07-27,143.8202667236328
2021-07-28,142.06626892089844
2021-07-29,142.71295166015625
2021-07-30,142.92852783203125
2021-08-02,142.59539794921875
2021-08-03,144.39842224121094
2021-08-04,143.9966583251953
2021-08-05,144.10443115234375
2021-08-06,143.41748046875
2021-08-09,143.36843872070312
2021-08-10,142.8875274658203
2021-08-11,143.1427001953125
2021-08-12,146.11627197265625
2021-08-13,146.32235717773438
2021-08-16,148.30470275878906
2021-08-17,147.3920440673828
2021-08-18,143.6333770751953
2021-08-19,143.96701049804688
2021-08-20,145.4292755126953
2021-08-23,146.92100524902344
2021-08-24,146.83262634277344
2021-08-25,145.59609985351562
2021-08-26,144.79139709472656
2021-08-27,145.8316192626953
2021-08-30,150.26744079589844
2021-08-31,149.00146484375
2021-09-01,149.66879272460938
2021-09-02,150.78758239746094
2021-09-03,151.4254608154297
2021-09-07,153.7709503173828
2021-09-08,152.2203826904297
2021-09-09,151.19973754882812
2021-09-10,146.19476318359375
2021-09-13,146.76394653320312
2021-09-14,145.3605499267578
2021-09-15,146.25363159179688
2021-09-16,146.01812744140625
2021-09-17,143.33892822265625
2021-09-20,140.27708435058594
2021-09-21,140.75794982910156
2021-09-22,143.13287353515625
2021-09-23,144.0946044921875
2021-09-24,144.1829376220703
2021-09-27,142.66183471679688
2021-09-28,139.2662811279297
2021-09-29,140.16912841796875
2021-09-30,138.86390686035156
2021-10-01,139.9924774169922
2021-10-04,136.5478973388672
2021-10-05,138.48118591308594
2021-10-06,139.3546142578125
2021-10-07,140.62057495117188
2021-10-08,140.23782348632812
2021-10-11,140.14952087402344
2021-10-12,138.87374877929688
2021-10-13,138.28488159179688
2021-10-14,141.08180236816406
2021-10-15,142.1416473388672
2021-10-18,143.81983947753906
2021-10-19,145.98866271972656
2021-10-20,146.47933959960938
2021-10-21,146.69525146484375
2021-10-22,145.91998291015625
2021-10-25,145.870849609375
2021-10-26,146.53823852539062
2021-10-27,146.0769805908203
2021-10-28,149.72767639160156
2021-10-29,147.00930786132812
2021-11-01,146.1849365234375
2021-11-02,147.2251739501953
2021-11-03,148.6678009033203
2021-11-04,148.14768981933594
2021-11-05,148.6783905029297
2021-11-08,147.85284423828125
2021-11-09,148.21646118164062
2021-11-10,145.3761444091797
2021-11-11,145.32704162597656
2021-11-12,147.41058349609375
2021-11-15,147.42042541503906
2021-11-16,148.40321350097656
2021-11-17,150.8503875732422
2021-11-18,155.1550750732422
2021-11-19,157.7889862060547
2021-11-22,158.2509002685547
2021-11-23,158.63418579101562
2021-11-24,159.15504455566406
2021-11-26,154.11328125
2021-11-29,157.48428344726562
2021-11-30,162.45729064941406
2021-12-01,161.9364013671875
2021-12-02,160.9437255859375
2021-12-03,159.05677795410156
2021-12-06,162.47694396972656
2021-12-07,168.2361297607422
2021-12-08,172.06910705566406
2021-12-09,171.55804443359375
2021-12-10,176.3639373779297
2021-12-13,172.71775817871094
2021-12-14,171.33201599121094
2021-12-15,176.2165069580078
2021-12-16,169.297607421875
2021-12-17,168.19686889648438
2021-12-20,166.8307342529297
2021-12-21,170.01504516601562
2021-12-22,172.61947631835938
2021-12-23,173.2484588623047
2021-12-27,177.2288055419922
2021-12-28,176.20669555664062
2021-12-29,176.29513549804688
2021-12-30,175.13540649414062
2021-12-31,174.5162811279297
2022-01-03,178.87991333007812
2022-01-04,176.60964965820312
2022-01-05,171.911865234375
2022-01-06,169.04205322265625
2022-01-07,169.20913696289062
2022-01-10,169.2288055419922
2022-01-11,172.06910705566406
2022-01-12,172.5113525390625
2022-01-13,169.2288055419922
2022-01-14,170.09365844726562
2022-01-18,166.87989807128906
2022-01-19,163.37127685546875
2022-01-20,161.6808624267578
2022-01-21,159.6170196533203
2022-01-24,158.840576171875
2022-01-25,157.03221130371094
2022-01-26,156.94374084472656
2022-01-27,156.48184204101562
2022-01-28,167.40078735351562
2022-01-31,171.77427673339844
2022-02-01,171.60716247558594
2022-02-02,172.81600952148438
2022-02-03,169.92657470703125
2022-02-04,169.64122009277344
2022-02-07,168.9228515625
2022-02-08,172.04232788085938
2022-02-09,173.46917724609375
2022-02-10,169.37551879882812
2022-02-11,165.9510040283203
2022-02-14,166.1872100830078
2022-02-15,170.0348358154297
2022-02-16,169.7986602783203
2022-02-17,166.1872100830078
2022-02-18,164.63235473632812
2022-02-22,161.69989013671875
2022-02-23,157.51766967773438
2022-02-24,160.1450958251953
2022-02-25,162.2214813232422
2022-02-28,162.4871063232422
2022-03-01,160.5977783203125
2022-03-02,163.9041748046875
2022-03-03,163.57943725585938
2022-03-04,160.5682373046875
2022-03-07,156.7599334716797
2022-03-08,154.9296112060547
2022-03-09,160.3517303466797
2022-03-10,155.99240112304688
2022-03-11,152.26280212402344
2022-03-14,148.2183380126953
2022-03-15,152.6170654296875
2022-03-16,157.04531860351562
2022-03-17,158.05886840820312
2022-03-18,161.36529541015625
2022-03-21,162.7429962158203
2022-03-22,166.12814331054688
2022-03-23,167.49598693847656
2022-03-24,171.29443359375
2022-03-25,171.93406677246094
2022-03-28,172.80001831054688
2022-03-29,176.10646057128906
2022-03-30,174.93544006347656
2022-03-31,171.8258056640625
2022-04-01,171.5305938720703
2022-04-04,175.59474182128906
2022-04-05,172.2686767578125
2022-04-06,169.0901641845703
2022-04-07,169.39520263671875
2022-04-08,167.37789916992188
2022-04-11,163.10708618164062
2022-04-12,164.98667907714844
2022-04-13,167.68295288085938
2022-04-14,162.6544189453125
2022-04-18,162.4379425048828
2022-04-19,164.73074340820312
2022-04-20,164.5634765625
2022-04-21,163.76638793945312
2022-04-22,159.21022033691406
2022-04-25,160.2828369140625
2022-04-26,154.2998046875
2022-04-27,154.0734405517578
2022-04-28,161.03074645996094
2022-04-29,155.13624572753906
2022-05-02,155.44131469726562
2022-05-03,156.9370574951172
2022-05-04,163.37277221679688
2022-05-05,154.270263671875
2022-05-06,154.99954223632812
2022-05-09,149.85519409179688
2022-05-10,152.26971435546875
2022-05-11,144.3758544921875
2022-05-12,140.4929656982422
2022-05-13,144.9770050048828
2022-05-16,143.4297637939453
2022-05-17,147.0761260986328
2022-05-18,138.77821350097656
2022-05-19,135.35850524902344
2022-05-20,135.5950469970703
2022-05-23,141.03500366210938
2022-05-24,138.3248748779297
2022-05-25,138.48252868652344
2022-05-26,141.69528198242188
2022-05-27,147.47035217285156
2022-05-31,146.68191528320312
2022-06-01,146.55380249023438
2022-06-02,149.01756286621094
2022-06-03,143.27206420898438
2022-06-06,144.02105712890625
2022-06-07,146.55380249023438
2022-06-08,145.814697265625
2022-06-09,140.5718536376953
2022-06-10,135.14170837402344
2022-06-13,129.96783447265625
2022-06-14,130.8350830078125
2022-06-15,133.4663543701172
2022-06-16,128.1741943359375
2022-06-17,129.65245056152344
2022-06-21,133.8999786376953
2022-06-22,133.38751220703125
2022-06-23,136.2651824951172
2022-06-24,139.6060333251953
2022-06-27,139.6060333251953
2022-06-28,135.44720458984375
2022-06-29,137.2112579345703
2022-06-30,134.73764038085938
2022-07-01,136.91561889648438
2022-07-05,139.50746154785156
2022-07-06,140.8477325439453
2022-07-07,144.22799682617188
2022-07-08,144.90805053710938
2022-07-11,142.7694854736328
2022-07-12,143.74513244628906
2022-07-13,143.38050842285156
2022-07-14,146.3173065185547
2022-07-15,147.99261474609375
2022-07-18,144.93759155273438
2022-07-19,148.81060791015625
2022-07-20,150.8209991455078
2022-07-21,153.09756469726562
2022-07-22,151.85577392578125
2022-07-25,150.73233032226562
2022-07-26,149.40191650390625
2022-07-27,154.51663208007812
2022-07-28,155.0685577392578
2022-07-29,160.15370178222656
2022-08-01,159.16819763183594
2022-08-02,157.68995666503906
2022-08-03,163.7212371826172
2022-08-04,163.40586853027344
2022-08-05,163.17889404296875
2022-08-08,162.70518493652344
2022-08-09,162.75453186035156
2022-08-10,167.01780700683594
2022-08-11,166.27767944335938
2022-08-12,169.8402557373047
2022-08-15,170.91595458984375
2022-08-16,170.758056640625
2022-08-17,172.25808715820312
2022-08-18,171.8633270263672
2022-08-19,169.2678985595703
2022-08-22,165.36976623535156
2022-08-23,165.03421020507812
2022-08-24,165.3302459716797
2022-08-25,167.79742431640625
2022-08-26,161.47158813476562
2022-08-29,159.2610321044922
2022-08-30,156.8234100341797
2022-08-31,155.1556396484375
2022-09-01,155.88592529296875
2022-09-02,153.76414489746094
2022-09-06,152.5009307861328
2022-09-07,153.91217041015625
2022-09-08,152.43186950683594
2022-09-09,155.30368041992188
2022-09-12,161.28408813476562
2022-09-13,151.82000732421875
2022-09-14,153.27072143554688
2022-09-15,150.3693389892578
2022-09-16,148.7212371826172
2022-09-19,152.45159912109375
2022-09-20,154.83984375
2022-09-21,151.70159912109375
2022-09-22,150.73448181152344
2022-09-23,148.4547882080078
2022-09-26,148.79029846191406
2022-09-27,149.76731872558594
2022-09-28,147.87252807617188
2022-09-29,140.6091766357422
2022-09-30,136.3853759765625
2022-10-03,140.57957458496094
2022-10-04,144.18162536621094
2022-10-05,144.47769165039062
2022-10-06,143.5204315185547
2022-10-07,138.2505645751953
2022-10-10,138.57618713378906
2022-10-11,137.1551055908203
2022-10-12,136.52352905273438
2022-10-13,141.1124725341797
2022-10-14,136.56298828125
2022-10-17,140.5400848388672
2022-10-18,141.86251831054688
2022-10-19,141.9710693359375
2022-10-20,141.50721740722656
2022-10-21,145.33628845214844
2022-10-24,147.48765563964844
2022-10-25,150.3397216796875
2022-10-26,147.38897705078125
2022-10-27,142.8987274169922
2022-10-28,153.69505310058594
2022-10-31,151.3265838623047
2022-11-01,148.67190551757812
2022-11-02,143.12567138671875
2022-11-03,137.05645751953125
2022-11-04,136.78956604003906
2022-11-07,137.3233642578125
2022-11-08,137.89666748046875
2022-11-09,133.31988525390625
2022-11-10,145.18197631835938
2022-11-11,147.97943115234375
2022-11-14,146.5757598876953
2022-11-15,148.3155517578125
2022-11-16,147.07989501953125
2022-11-17,148.98773193359375
2022-11-18,149.55117797851562
2022-11-21,146.30886840820312
2022-11-22,148.4539337158203
2022-11-23,149.33372497558594
2022-11-25,146.40771484375
2022-11-28,142.5624237060547
2022-11-29,139.54750061035156
2022-11-30,146.32862854003906
2022-12-01,146.60545349121094
2022-12-02,146.1111602783203
2022-12-05,144.94471740722656
2022-12-06,141.2675018310547
2022-12-07,139.32012939453125
2022-12-08,141.01046752929688
2022-12-09,140.52610778808594
2022-12-12,142.82936096191406
2022-12-13,143.7980499267578
2022-12-14,141.5640411376953
2022-12-15,134.93115234375
2022-12-16,132.96401977539062
2022-12-19,130.84861755371094
2022-12-20,130.77943420410156
2022-12-21,133.89320373535156
2022-12-22,130.71023559570312
2022-12-23,130.344482421875
2022-12-27,128.5355224609375
2022-12-28,124.59137725830078
2022-12-29,128.12034606933594
2022-12-30,128.43667602539062
2023-01-03,123.63253021240234
2023-01-04,124.90770721435547
2023-01-05,123.58309173583984
2023-01-06,128.13023376464844
2023-01-09,128.65414428710938
2023-01-10,129.22744750976562
2023-01-11,131.95574951171875
2023-01-12,131.87667846679688
2023-01-13,133.21115112304688
2023-01-17,134.3776092529297
2023-01-18,133.656005859375
2023-01-19,133.7152862548828
2023-01-20,136.28541564941406
2023-01-23,139.48817443847656
2023-01-24,140.891845703125
2023-01-25,140.22955322265625
2023-01-26,142.30543518066406
2023-01-27,144.25279235839844
2023-01-30,141.35646057128906
2023-01-31,142.63162231445312
2023-02-01,143.75852966308594
2023-02-02,149.08657836914062
2023-02-03,152.72427368164062
2023-02-06,149.98609924316406
2023-02-07,152.87255859375
2023-02-08,150.17393493652344
2023-02-09,149.13597106933594
2023-02-10,149.50230407714844
2023-02-13,152.31396484375
2023-02-14,151.67042541503906
2023-02-15,153.7791748046875
2023-02-16,152.17535400390625
2023-02-17,151.02694702148438
2023-02-21,146.99757385253906
2023-02-22,147.4232940673828
2023-02-23,147.90838623046875
2023-02-24,145.2452392578125
2023-02-27,146.4431610107422
2023-02-28,145.93824768066406
2023-03-01,143.8592071533203
2023-03-02,144.4532470703125
2023-03-03,149.52210998535156
2023-03-06,152.2941436767578
2023-03-07,150.08642578125
2023-03-08,151.34375
2023-03-09,149.08648681640625
2023-03-10,147.0173797607422
2023-03-13,148.96771240234375
2023-03-14,151.0665283203125
2023-03-15,151.46253967285156
2023-03-16,154.29397583007812
2023-03-17,153.4524688720703
2023-03-20,155.82852172851562
2023-03-21,157.6897430419922
2023-03-22,156.2542266845703
2023-03-23,157.34323120117188
2023-03-24,158.65005493164062
2023-03-27,156.69973754882812
2023-03-28,156.0760040283203
2023-03-29,159.16488647460938
2023-03-30,160.73899841308594
2023-03-31,163.25363159179688
2023-04-03,164.51095581054688
2023-04-04,163.97634887695312
2023-04-05,162.125
2023-04-06,163.0160369873047
2023-04-10,160.41229248046875
2023-04-11,159.19456481933594
2023-04-12,158.50155639648438
2023-04-13,163.90704345703125
2023-04-14,163.560546875
2023-04-17,163.580322265625
2023-04-18,164.80795288085938
2023-04-19,165.9563751220703
2023-04-20,164.98617553710938
2023-04-21,163.3724365234375
2023-04-24,163.67933654785156
2023-04-25,162.13490295410156
2023-04-26,162.125
2023-04-27,166.72860717773438
2023-04-28,167.9858856201172
2023-05-01,167.8968048095703
2023-05-02,166.8572540283203
2023-05-03,165.7781524658203
2023-05-04,164.13470458984375
2023-05-05,171.8370819091797
2023-05-08,171.76776123046875
2023-05-09,170.05503845214844
2023-05-10,171.82717895507812
2023-05-11,172.01527404785156
2023-05-12,171.0833740234375
2023-05-15,170.58767700195312
2023-05-16,170.58767700195312
2023-05-17,171.2023162841797
2023-05-18,173.54200744628906
2023-05-19,173.6510467529297
2023-05-22,172.69932556152344
2023-05-23,170.0820770263672
2023-05-24,170.359619140625
2023-05-25,171.499755859375
2023-05-26,173.91873168945312
2023-05-30,175.77261352539062
2023-05-31,175.72305297851562
2023-06-01,178.53858947753906
2023-06-02,179.3911590576172
2023-06-05,178.03297424316406
2023-06-06,177.66615295410156
2023-06-07,176.2881622314453
2023-06-08,179.01446533203125
2023-06-09,179.40110778808594
2023-06-12,182.2067108154297
2023-06-13,181.7308349609375
2023-06-14,182.36532592773438
2023-06-15,184.4075927734375
2023-06-16,183.32696533203125
2023-06-20,183.41619873046875
2023-06-21,182.37525939941406
2023-06-22,185.38906860351562
2023-06-23,185.07180786132812
2023-06-26,183.67393493652344
2023-06-27,186.43992614746094
2023-06-28,187.6196746826172
2023-06-29,187.9567413330078
2023-06-30,192.29901123046875
2023-07-03,190.80201721191406
2023-07-05,189.6817626953125
2023-07-06,190.15760803222656
2023-07-07,189.037353515625
2023-07-10,186.9851837158203
2023-07-11,186.45973205566406
2023-07-12,188.13519287109375
2023-07-13,188.89854431152344
2023-07-14,189.0472869873047
2023-07-17,192.31884765625
2023-07-18,192.0610809326172
2023-07-19,193.41928100585938
2023-07-20,191.46624755859375
2023-07-21,190.2864990234375
2023-07-24,191.08950805664062
2023-07-25,191.95204162597656
2023-07-26,192.82443237304688
2023-07-27,191.55548095703125
2023-07-28,194.14300537109375
2023-07-31,194.75762939453125
2023-08-01,193.92489624023438
2023-08-02,190.92098999023438
2023-08-03,189.5231170654297
2023-08-04,180.42222595214844
2023-08-07,177.30926513671875
2023-08-08,178.2510986328125
2023-08-09,176.65493774414062
2023-08-10,176.4368438720703
2023-08-11,176.49639892578125
2023-08-14,178.15428161621094
2023-08-15,176.1588897705078
2023-08-16,175.28530883789062
2023-08-17,172.73397827148438
2023-08-18,173.22042846679688
2023-08-21,174.5605926513672
2023-08-22,175.9404754638672
2023-08-23,179.80218505859375
2023-08-24,175.0966796875
2023-08-25,177.31044006347656
2023-08-28,178.8789520263672
2023-08-29,182.7803497314453
2023-08-30,186.28466796875
2023-08-31,186.5030517578125
2023-09-01,188.08148193359375
2023-09-05,188.31976318359375
2023-09-06,181.5791778564453
2023-09-07,176.26809692382812
2023-09-08,176.88357543945312
2023-09-11,178.05499267578125
2023-09-12,175.0172576904297
2023-09-13,172.94247436523438
2023-09-14,174.46131896972656
2023-09-15,173.73663330078125
2023-09-18,176.6750946044922
2023-09-19,177.76710510253906
2023-09-20,174.21315002441406
2023-09-21,172.66448974609375
2023-09-22,173.5182342529297
2023-09-25,174.79884338378906
2023-09-26,170.70883178710938
2023-09-27,169.18997192382812
2023-09-28,169.4480743408203
2023-09-29,169.9643096923828
2023-10-02,172.48580932617188
2023-10-03,171.14561462402344
2023-10-04,172.39645385742188
2023-10-05,173.6373748779297
2023-10-06,176.1986083984375
2023-10-09,177.6876983642578
2023-10-10,177.092041015625
2023-10-11,178.49179077148438
2023-10-12,179.3951873779297
2023-10-13,177.5487060546875
2023-10-16,177.41964721679688
2023-10-17,175.86106872558594
2023-10-18,174.5605926513672
2023-10-19,174.18336486816406
2023-10-20,171.62216186523438
2023-10-23,171.7412567138672
2023-10-24,172.17807006835938
2023-10-25,169.8551025390625
2023-10-26,165.6757049560547
2023-10-27,166.9960479736328
2023-10-30,169.0509796142578
2023-10-31,169.52748107910156
2023-11-01,172.70420837402344
2023-11-02,176.27804565429688
2023-11-03,175.3647003173828
2023-11-06,177.92593383789062
2023-11-07,180.4971160888672
2023-11-08,181.55931091308594
2023-11-09,181.08279418945312
2023-11-10,185.2875518798828
2023-11-13,183.6970977783203
2023-11-14,186.3213653564453
2023-11-15,186.887939453125
2023-11-16,188.57778930664062
2023-11-17,188.5579376220703
2023-11-20,190.30740356445312
2023-11-21,189.5022430419922
